logz logzerr logvol nlive logl logwt insert_order
-3.685420561701155862e+02 9.578798901687003431e-01 -9.896860077931700417e+00 4.000000000000000000e+02 -3.529471743137304429e+02 -3.688367486783534446e+02 6.500000000000000222e-02
-3.679854388387771564e+02 1.012846064117673750e+00 -9.899360077931699919e+00 4.000000000000000000e+02 -3.528941986440110554e+02 -3.687862730086340548e+02 1.885000000000000009e+00
-3.676145967123565583e+02 9.524813857021416919e-01 -9.901860077931699422e+00 4.000000000000000000e+02 -3.521187260544342621e+02 -3.680133004190572592e+02 9.599999999999999645e-01
-3.671010610395780418e+02 1.021675545673616181e+00 -9.904360077931698925e+00 4.000000000000000000e+02 -3.519011860724046414e+02 -3.677982604370276363e+02 7.149999999999999689e-01
-3.666969448467596635e+02 9.329833202811241843e-01 -9.906860077931698427e+00 4.000000000000000000e+02 -3.518451610675282382e+02 -3.677447354321512307e+02 4.550000000000000155e-01
-3.663963131625589540e+02 1.082000973392446719e+00 -9.909360077931697930e+00 4.000000000000000000e+02 -3.516209873405649091e+02 -3.675230617051878994e+02 1.250000000000000000e-01
-3.661155912851501739e+02 7.688521016813015807e-01 -9.911860077931697433e+00 4.000000000000000000e+02 -3.514220200388253943e+02 -3.673265944034483823e+02 1.655000000000000027e+00
-3.658548450195046371e+02 5.401954626178843144e-01 -9.914360077931696935e+00 4.000000000000000000e+02 -3.512994596404730601e+02 -3.672065340050960458e+02 9.599999999999999645e-01
-3.656246839271211684e+02 4.673701674345928092e-01 -9.916860077931696438e+00 4.000000000000000000e+02 -3.508914161574987247e+02 -3.668009905221217082e+02 8.950000000000000178e-01
-3.653558668791412742e+02 6.087373182338374766e-01 -9.919360077931695940e+00 4.000000000000000000e+02 -3.507735886130708991e+02 -3.666856629776939371e+02 6.350000000000000089e-01
-3.651211654232038200e+02 6.594939621059277002e-01 -9.921860077931695443e+00 4.000000000000000000e+02 -3.505852082549865258e+02 -3.664997826196095048e+02 1.804999999999999938e+00
-3.648964817165974637e+02 6.447027855302881472e-01 -9.924360077931694946e+00 4.000000000000000000e+02 -3.504718494877929515e+02 -3.663889238524159850e+02 9.699999999999999734e-01
-3.646936854247439328e+02 5.924271620010480577e-01 -9.926860077931694448e+00 4.000000000000000000e+02 -3.500352868170205625e+02 -3.659548611816435937e+02 1.175000000000000044e+00
-3.644442343981686463e+02 6.525255586376497163e-01 -9.929360077931693951e+00 4.000000000000000000e+02 -3.497050435901759897e+02 -3.656271179547990187e+02 3.300000000000000155e-01
-3.641769637594903202e+02 8.047649099478262347e-01 -9.931860077931693453e+00 4.000000000000000000e+02 -3.496989571807311563e+02 -3.656235315453541830e+02 1.955000000000000071e+00
-3.639655877616327757e+02 7.107694299589633058e-01 -9.934360077931692956e+00 4.000000000000000000e+02 -3.495714754412089178e+02 -3.654985498058319422e+02 6.850000000000000533e-01
-3.637701071429261788e+02 7.117580744765819034e-01 -9.936860077931692459e+00 4.000000000000000000e+02 -3.491092496912198158e+02 -3.650388240558428379e+02 1.764999999999999902e+00
-3.635223161043542177e+02 7.691087274496687387e-01 -9.939360077931691961e+00 4.000000000000000000e+02 -3.488542611094587187e+02 -3.647863354740817385e+02 1.264999999999999902e+00
-3.632734921714484813e+02 6.382828292472013665e-01 -9.941860077931691464e+00 4.000000000000000000e+02 -3.487488224870593854e+02 -3.646833968516824029e+02 2.600000000000000089e-01
-3.630550262986794223e+02 6.472957053768180202e-01 -9.944360077931690967e+00 4.000000000000000000e+02 -3.483340071808557923e+02 -3.642710815454788076e+02 5.600000000000000533e-01
-3.627954373609916274e+02 6.926365829243764649e-01 -9.946860077931690469e+00 4.000000000000000000e+02 -3.479719948040897748e+02 -3.639115691687127878e+02 1.199999999999999956e+00
-3.625121064773941271e+02 5.679207694334297285e-01 -9.949360077931689972e+00 4.000000000000000000e+02 -3.474261942798036102e+02 -3.633682686444266210e+02 3.699999999999999956e-01
-3.621580825847413507e+02 4.227095309777368914e-01 -9.951860077931689474e+00 4.000000000000000000e+02 -3.473829915054172943e+02 -3.633275658700403028e+02 1.459999999999999964e+00
-3.618876529683301442e+02 4.780258674237024552e-01 -9.954360077931688977e+00 4.000000000000000000e+02 -3.470625879170506209e+02 -3.630096622816736271e+02 2.449999999999999956e-01
-3.616057690317617244e+02 5.011910697574326612e-01 -9.956860077931688480e+00 4.000000000000000000e+02 -3.466870474206529025e+02 -3.626366217852759064e+02 1.400000000000000133e-01
-3.613007117969552837e+02 5.894428885687420516e-01 -9.959360077931687982e+00 4.000000000000000000e+02 -3.463614316921476188e+02 -3.623135060567706205e+02 8.549999999999999822e-01
-3.609908749556037719e+02 5.578534673243393804e-01 -9.961860077931687485e+00 4.000000000000000000e+02 -3.462904031215976488e+02 -3.622449774862206482e+02 5.050000000000000044e-01
-3.607398580527588479e+02 6.133929870357227587e-01 -9.964360077931686988e+00 4.000000000000000000e+02 -3.458090052805202959e+02 -3.617660796451432930e+02 1.780000000000000027e+00
-3.604335811188450975e+02 4.835269302966097582e-01 -9.966860077931686490e+00 4.000000000000000000e+02 -3.455248866428532892e+02 -3.614844610074762841e+02 1.379999999999999893e+00
-3.601337506541228777e+02 5.165468323986694976e-01 -9.969360077931685993e+00 4.000000000000000000e+02 -3.454940459462169429e+02 -3.614561203108399354e+02 1.064999999999999947e+00
-3.598974910693274865e+02 4.596893367302174460e-01 -9.971860077931685495e+00 4.000000000000000000e+02 -3.454339686262159148e+02 -3.613985429908389051e+02 1.054999999999999938e+00
-3.596962696061776796e+02 4.252915060843519002e-01 -9.974360077931684998e+00 4.000000000000000000e+02 -3.453626102897441115e+02 -3.613296846543670995e+02 1.909999999999999920e+00
-3.595179045272554959e+02 3.508027815344247347e-01 -9.976860077931684501e+00 4.000000000000000000e+02 -3.453329281282429974e+02 -3.613025024928659832e+02 6.999999999999999556e-01
-3.593627276300965718e+02 4.272517805026331272e-01 -9.979360077931684003e+00 4.000000000000000000e+02 -3.452736611755156559e+02 -3.612457355401386394e+02 3.599999999999999867e-01
-3.592211136489912633e+02 4.221365470896635830e-01 -9.981860077931683506e+00 4.000000000000000000e+02 -3.452449280282435211e+02 -3.612195023928665023e+02 8.800000000000000044e-01
-3.590939934351649754e+02 4.557882634128853083e-01 -9.984360077931683009e+00 4.000000000000000000e+02 -3.449964745203890288e+02 -3.609735488850120078e+02 2.899999999999999800e-01
-3.589519228946181215e+02 4.963053070731368588e-01 -9.986860077931682511e+00 4.000000000000000000e+02 -3.449710529130335885e+02 -3.609506272776565652e+02 1.205000000000000071e+00
-3.588248403540961817e+02 4.860950229220223351e-01 -9.989360077931682014e+00 4.000000000000000000e+02 -3.441317023050896751e+02 -3.601137766697126494e+02 1.120000000000000107e+00
-3.585814521241051125e+02 4.218100366495952103e-01 -9.991860077931681516e+00 4.000000000000000000e+02 -3.436041306192872753e+02 -3.595887049839102474e+02 1.800000000000000044e+00
-3.582701358655087915e+02 5.411400334019468294e-01 -9.994360077931681019e+00 4.000000000000000000e+02 -3.426695754613423901e+02 -3.586566498259653599e+02 2.300000000000000100e-01
-3.577516866312820412e+02 6.150410913054058515e-01 -9.996860077931680522e+00 4.000000000000000000e+02 -3.424985709233637863e+02 -3.584881452879867538e+02 1.650000000000000078e-01
-3.573604512640937969e+02 8.144388685138836959e-01 -9.999360077931680024e+00 4.000000000000000000e+02 -3.420385614562055139e+02 -3.580306358208284792e+02 1.135000000000000009e+00
-3.569472732125305470e+02 6.392304455251998085e-01 -1.000186007793167953e+01 4.000000000000000000e+02 -3.419884242589430414e+02 -3.579829986235660044e+02 6.500000000000000222e-01
-3.566434947922432457e+02 5.748573844118562981e-01 -1.000436007793167903e+01 4.000000000000000000e+02 -3.418915325368942604e+02 -3.578886069015172779e+02 1.895000000000000018e+00
-3.563904751072218460e+02 6.335803962503131492e-01 -1.000686007793167853e+01 4.000000000000000000e+02 -3.401253270218016382e+02 -3.561249013864246535e+02 5.200000000000000178e-01
-3.555557506782593009e+02 7.607784331136938638e-01 -1.000936007793167803e+01 4.000000000000000000e+02 -3.398374932323694679e+02 -3.558395675969924810e+02 1.239999999999999991e+00
-3.549944765662215218e+02 8.074722661744875296e-01 -1.001186007793167754e+01 4.000000000000000000e+02 -3.383382258290482127e+02 -3.543428001936712235e+02 6.350000000000000089e-01
-3.539233195196306383e+02 6.951480427623620839e-01 -1.001436007793167704e+01 4.000000000000000000e+02 -3.377687112864610981e+02 -3.537757856510841066e+02 1.150000000000000050e-01
-3.531536870884751238e+02 8.713786132955564367e-01 -1.001686007793167654e+01 4.000000000000000000e+02 -3.372842876544024193e+02 -3.532938620190254255e+02 5.300000000000000266e-01
-3.525281732550180891e+02 8.875300034010615846e-01 -1.001936007793167605e+01 4.000000000000000000e+02 -3.372818702147793033e+02 -3.532939445794023072e+02 1.919999999999999929e+00
-3.521463349779119767e+02 1.045266307450466003e+00 -1.002186007793167555e+01 4.000000000000000000e+02 -3.372708743691648010e+02 -3.532854487337878027e+02 1.610000000000000098e+00
-3.518686255282881348e+02 1.143879548495182696e+00 -1.002436007793167505e+01 4.000000000000000000e+02 -3.371768893055478316e+02 -3.531939636701708309e+02 7.550000000000000044e-01
-3.516329898533373921e+02 1.067957604667692850e+00 -1.002686007793167455e+01 4.000000000000000000e+02 -3.365835793280375583e+02 -3.526031536926605554e+02 4.450000000000000067e-01
-3.513116160737258156e+02 1.112354710351496800e+00 -1.002936007793167406e+01 4.000000000000000000e+02 -3.364808250042999020e+02 -3.525028993689228969e+02 2.999999999999999889e-01
-3.510463091364197794e+02 1.116190102073792767e+00 -1.003186007793167356e+01 4.000000000000000000e+02 -3.360677614963323094e+02 -3.520923358609553020e+02 1.489999999999999991e+00
-3.507452191673420998e+02 1.166954736655148039e+00 -1.003436007793167306e+01 4.000000000000000000e+02 -3.357059771889841500e+02 -3.517330515536071402e+02 1.405000000000000027e+00
-3.504286705229656036e+02 1.223846388661115947e+00 -1.003686007793167256e+01 4.000000000000000000e+02 -3.357039435175436211e+02 -3.517335178821666091e+02 1.949999999999999956e+00
-3.501886982284803480e+02 1.073472175400184803e+00 -1.003936007793167207e+01 4.000000000000000000e+02 -3.354395445656897436e+02 -3.514716189303127294e+02 1.024999999999999911e+00
-3.499440073600639494e+02 5.634950060884835743e-01 -1.004186007793167157e+01 4.000000000000000000e+02 -3.351575641749419674e+02 -3.511921385395649509e+02 1.400000000000000133e-01
-3.496916617897462061e+02 5.660431152542974020e-01 -1.004436007793167107e+01 4.000000000000000000e+02 -3.349645043468454446e+02 -3.510015787114684258e+02 1.364999999999999991e+00
-3.494527689335819218e+02 6.876267370198185791e-01 -1.004686007793167057e+01 4.000000000000000000e+02 -3.348663509718043088e+02 -3.509059253364272877e+02 2.650000000000000133e-01
-3.492426449242474291e+02 7.351572962873925698e-01 -1.004936007793167008e+01 4.000000000000000000e+02 -3.348102928141536836e+02 -3.508523671787766602e+02 6.049999999999999822e-01
-3.490603707521884189e+02 7.292731110462585820e-01 -1.005186007793166958e+01 4.000000000000000000e+02 -3.347995909665431782e+02 -3.508441653311661526e+02 1.794999999999999929e+00
-3.489050783394760629e+02 6.036123177335962486e-01 -1.005436007793166908e+01 4.000000000000000000e+02 -3.342279859821196055e+02 -3.502750603467425776e+02 1.939999999999999947e+00
-3.486786509604924618e+02 5.100310935162245540e-01 -1.005686007793166858e+01 4.000000000000000000e+02 -3.339529344275468929e+02 -3.500025087921698628e+02 1.034999999999999920e+00
-3.484427043399670652e+02 4.737843385258960760e-01 -1.005936007793166809e+01 4.000000000000000000e+02 -3.338746117420703285e+02 -3.499266861066932961e+02 1.050000000000000044e+00
-3.482383497281745690e+02 4.526619428622302155e-01 -1.006186007793166759e+01 4.000000000000000000e+02 -3.337669036167769718e+02 -3.498214779813999371e+02 1.735000000000000098e+00
-3.480515948773647210e+02 4.968481445790907669e-01 -1.006436007793166709e+01 4.000000000000000000e+02 -3.334187433957755502e+02 -3.494758177603985132e+02 9.849999999999999867e-01
-3.478359228170091910e+02 5.488443085111616160e-01 -1.006686007793166659e+01 4.000000000000000000e+02 -3.328404999519475496e+02 -3.489000743165705103e+02 2.449999999999999956e-01
-3.475395135768354749e+02 5.817272809768989639e-01 -1.006936007793166610e+01 4.000000000000000000e+02 -3.327208949530191262e+02 -3.487829693176420847e+02 1.034999999999999920e+00
-3.472861233767674207e+02 5.567706608959843706e-01 -1.007186007793166560e+01 4.000000000000000000e+02 -3.325362082279611968e+02 -3.486007825925841530e+02 7.950000000000000400e-01
-3.470482363816173574e+02 5.548816419355542262e-01 -1.007436007793166510e+01 4.000000000000000000e+02 -3.325088404216746767e+02 -3.485759147862976306e+02 4.000000000000000083e-02
-3.468518155553863949e+02 5.524575372313451638e-01 -1.007686007793166461e+01 4.000000000000000000e+02 -3.323658588572952794e+02 -3.484354332219182311e+02 2.650000000000000133e-01
-3.466651440606286201e+02 4.899484027211891690e-01 -1.007936007793166411e+01 4.000000000000000000e+02 -3.323304617599739572e+02 -3.484025361245969634e+02 1.650000000000000078e-01
-3.465030432861460099e+02 4.838059654087302208e-01 -1.008186007793166361e+01 4.000000000000000000e+02 -3.321930022559103008e+02 -3.482675766205333048e+02 2.049999999999999878e-01
-3.463449574801383619e+02 4.669921394003943571e-01 -1.008436007793166311e+01 4.000000000000000000e+02 -3.318773197112491289e+02 -3.479543940758721305e+02 6.700000000000000400e-01
-3.461626357038942388e+02 5.233353635683168914e-01 -1.008686007793166262e+01 4.000000000000000000e+02 -3.317232262549012489e+02 -3.478028006195242483e+02 1.344999999999999973e+00
-3.459853701952406482e+02 5.411739574754605986e-01 -1.008936007793166212e+01 4.000000000000000000e+02 -3.315269889531309673e+02 -3.476090633177539644e+02 1.100000000000000006e-01
-3.458054104395810668e+02 4.961866675678084371e-01 -1.009186007793166162e+01 4.000000000000000000e+02 -3.311905267608911458e+02 -3.472751011255141407e+02 1.834999999999999964e+00
-3.455983990219290831e+02 5.755059505887512028e-01 -1.009436007793166112e+01 4.000000000000000000e+02 -3.311696472507007343e+02 -3.472567216153237268e+02 2.700000000000000178e-01
-3.454240607568705741e+02 5.503291517991885096e-01 -1.009686007793166063e+01 4.000000000000000000e+02 -3.305595766483855300e+02 -3.466491510130085203e+02 7.000000000000000666e-02
-3.451665303195557613e+02 4.488560952787596370e-01 -1.009936007793166013e+01 4.000000000000000000e+02 -3.302385327397963124e+02 -3.463306071044193004e+02 9.699999999999999734e-01
-3.448948169965651687e+02 5.483027584500491658e-01 -1.010186007793165963e+01 4.000000000000000000e+02 -3.301141877176729622e+02 -3.462087620822959479e+02 5.000000000000000278e-02
-3.446567787716356293e+02 5.586979048954853200e-01 -1.010436007793165913e+01 4.000000000000000000e+02 -3.300033945745013853e+02 -3.461004689391243687e+02 1.499999999999999944e-01
-3.444448538612059565e+02 5.676826869312368018e-01 -1.010686007793165864e+01 4.000000000000000000e+02 -3.295615143382960355e+02 -3.456610887029190167e+02 1.074999999999999956e+00
-3.441853059817104281e+02 5.760682576226680007e-01 -1.010936007793165814e+01 4.000000000000000000e+02 -3.289340936251344942e+02 -3.450361679897574732e+02 1.719999999999999973e+00
-3.438296989488732720e+02 7.465637120905475044e-01 -1.011186007793165764e+01 4.000000000000000000e+02 -3.285317498117835839e+02 -3.446363241764065606e+02 4.450000000000000067e-01
-3.434606475818355875e+02 7.905502971526023881e-01 -1.011436007793165714e+01 4.000000000000000000e+02 -3.284577656616361310e+02 -3.445648400262591053e+02 1.250000000000000000e-01
-3.431743576318380633e+02 8.219551759569307947e-01 -1.011686007793165665e+01 4.000000000000000000e+02 -3.278996640699268141e+02 -3.440092384345497862e+02 1.639999999999999902e+00
-3.428139413545993079e+02 8.422066391623402870e-01 -1.011936007793165615e+01 4.000000000000000000e+02 -3.277852729982531059e+02 -3.438973473628760757e+02 1.284999999999999920e+00
-3.425224359792598534e+02 8.629925232648514299e-01 -1.012186007793165565e+01 4.000000000000000000e+02 -3.276599708232737385e+02 -3.437745451878967060e+02 4.349999999999999978e-01
-3.422709762340699626e+02 7.400312218105686846e-01 -1.012436007793165516e+01 4.000000000000000000e+02 -3.274629399077310836e+02 -3.435800142723540489e+02 7.850000000000000311e-01
-3.420318965498767625e+02 7.494565558532750860e-01 -1.012686007793165466e+01 4.000000000000000000e+02 -3.272901401438406879e+02 -3.434097145084636509e+02 3.850000000000000089e-01
-3.418070519603582511e+02 6.958297042001538868e-01 -1.012936007793165416e+01 4.000000000000000000e+02 -3.271648838325704673e+02 -3.432869581971934281e+02 1.620000000000000107e+00
-3.416019428292738667e+02 6.770285959458947067e-01 -1.013186007793165366e+01 4.000000000000000000e+02 -3.271422338502716798e+02 -3.432668082148946382e+02 1.304999999999999938e+00
-3.414286484556034225e+02 4.181128127029839492e-01 -1.013436007793165317e+01 4.000000000000000000e+02 -3.270945301200594031e+02 -3.432216044846823593e+02 7.449999999999999956e-01
-3.412746686252642121e+02 4.599154400762457406e-01 -1.013686007793165267e+01 4.000000000000000000e+02 -3.268618479726999340e+02 -3.429914223373228879e+02 7.900000000000000355e-01
-3.411094522034400143e+02 5.110166873565838985e-01 -1.013936007793165217e+01 4.000000000000000000e+02 -3.268570752918910216e+02 -3.429891496565139732e+02 2.999999999999999889e-01
-3.409674004686340822e+02 4.165618773883364434e-01 -1.014186007793165167e+01 4.000000000000000000e+02 -3.267928018390577449e+02 -3.429273762036806943e+02 1.445000000000000062e+00
-3.408356164928285921e+02 3.485190854845320874e-01 -1.014436007793165118e+01 4.000000000000000000e+02 -3.266229025383406110e+02 -3.427599769029635581e+02 1.495000000000000107e+00
-3.406993658492843906e+02 4.258819772040444707e-01 -1.014686007793165068e+01 4.000000000000000000e+02 -3.266102593623597841e+02 -3.427498337269827289e+02 5.200000000000000178e-01
-3.405783217495834947e+02 4.204898966362727308e-01 -1.014936007793165018e+01 4.000000000000000000e+02 -3.262980862527212480e+02 -3.424401606173441905e+02 1.034999999999999920e+00
-3.404338867152837338e+02 3.780262783636253454e-01 -1.015186007793164968e+01 4.000000000000000000e+02 -3.260915771467111881e+02 -3.422361515113341284e+02 1.570000000000000062e+00
-3.402812300564647785e+02 4.571575568094916608e-01 -1.015436007793164919e+01 4.000000000000000000e+02 -3.256362393404435807e+02 -3.417833137050665187e+02 1.149999999999999911e+00
-3.400801965655459753e+02 5.236072540208205339e-01 -1.015686007793164869e+01 4.000000000000000000e+02 -3.251269457712828626e+02 -3.412765201359057983e+02 1.344999999999999973e+00
-3.398160618928472445e+02 4.061082715533195775e-01 -1.015936007793164819e+01 4.000000000000000000e+02 -3.251212762007751849e+02 -3.412733505653981183e+02 5.200000000000000178e-01
-3.396067197055576230e+02 4.812163351813494305e-01 -1.016186007793164769e+01 4.000000000000000000e+02 -3.250149655766678052e+02 -3.411695399412907364e+02 1.054999999999999938e+00
-3.394164760509085568e+02 6.262171232248823216e-01 -1.016436007793164720e+01 4.000000000000000000e+02 -3.248202062216987542e+02 -3.409772805863217400e+02 1.145000000000000018e+00
-3.392258829005297116e+02 6.217584093544546997e-01 -1.016686007793164670e+01 4.000000000000000000e+02 -3.246358953237703986e+02 -3.407954696883933821e+02 5.000000000000000104e-03
-3.390368082250284374e+02 5.923196953956010313e-01 -1.016936007793164620e+01 4.000000000000000000e+02 -3.239742253573809876e+02 -3.401362997220039688e+02 3.599999999999999867e-01
-3.387493458821946888e+02 7.079722387860779564e-01 -1.017186007793164571e+01 4.000000000000000000e+02 -3.238566085139519259e+02 -3.400211828785749049e+02 4.749999999999999778e-01
-3.385022387967590021e+02 6.206200296818399353e-01 -1.017436007793164521e+01 4.000000000000000000e+02 -3.234670333511558056e+02 -3.396341077157787822e+02 1.824999999999999956e+00
-3.382227677699434594e+02 5.724618153605621762e-01 -1.017686007793164471e+01 4.000000000000000000e+02 -3.230344083788104399e+02 -3.392039827434334143e+02 1.014999999999999902e+00
-3.379044192205647619e+02 6.970825108586418128e-01 -1.017936007793164421e+01 4.000000000000000000e+02 -3.223855987806849157e+02 -3.385576731453078878e+02 1.500000000000000000e+00
-3.374854787544171586e+02 7.245249633868349193e-01 -1.018186007793164372e+01 4.000000000000000000e+02 -3.222711433935890000e+02 -3.384457177582119698e+02 1.274999999999999911e+00
-3.371613673244430061e+02 7.011336624514211691e-01 -1.018436007793164322e+01 4.000000000000000000e+02 -3.215611374179911195e+02 -3.377382117826140870e+02 1.239999999999999991e+00
-3.367156128821848711e+02 7.198740125607996365e-01 -1.018686007793164272e+01 4.000000000000000000e+02 -3.215341755670560815e+02 -3.377137499316790468e+02 4.499999999999999833e-02
-3.364018498288326100e+02 5.746396197299545872e-01 -1.018936007793164222e+01 4.000000000000000000e+02 -3.210287391427865487e+02 -3.372108135074095117e+02 1.965000000000000080e+00
-3.360335195482004451e+02 4.373346967741845726e-01 -1.019186007793164173e+01 4.000000000000000000e+02 -3.209238586254175516e+02 -3.371084329900405123e+02 1.024999999999999911e+00
-3.357398599030733521e+02 3.772512170450575408e-01 -1.019436007793164123e+01 4.000000000000000000e+02 -3.207468213892223616e+02 -3.369338957538453201e+02 1.199999999999999956e+00
-3.354751937156757435e+02 4.263319701607182766e-01 -1.019686007793164073e+01 4.000000000000000000e+02 -3.204764810299027431e+02 -3.366660553945256993e+02 3.049999999999999933e-01
-3.352097885134375019e+02 2.597489259802354677e-01 -1.019936007793164023e+01 4.000000000000000000e+02 -3.204130967402105625e+02 -3.366051711048335164e+02 1.614999999999999991e+00
-3.349884560125126995e+02 4.112760653910627617e-01 -1.020186007793163974e+01 4.000000000000000000e+02 -3.197346949640045750e+02 -3.359292693286275266e+02 1.800000000000000044e+00
-3.346589290812077593e+02 6.243914677526155588e-01 -1.020436007793163924e+01 4.000000000000000000e+02 -3.197247047821530828e+02 -3.359217791467760321e+02 1.215000000000000080e+00
-3.344098474533132617e+02 4.661408022754915392e-01 -1.020686007793163874e+01 4.000000000000000000e+02 -3.196865923531904059e+02 -3.358861667178133530e+02 1.715000000000000080e+00
-3.342040721759211692e+02 4.159316653620581117e-01 -1.020936007793163824e+01 4.000000000000000000e+02 -3.188015893934727956e+02 -3.350036637580957404e+02 1.209999999999999964e+00
-3.338328448721836139e+02 5.935216461133128174e-01 -1.021186007793163775e+01 4.000000000000000000e+02 -3.180305126966782154e+02 -3.342350870613011580e+02 2.550000000000000044e-01
-3.333207288340892092e+02 7.839178899079584095e-01 -1.021436007793163725e+01 4.000000000000000000e+02 -3.177732669479829042e+02 -3.339803413126058445e+02 2.600000000000000089e-01
-3.329039600774134442e+02 8.203533496823752769e-01 -1.021686007793163675e+01 4.000000000000000000e+02 -3.174501974937209070e+02 -3.336597718583438450e+02 1.799999999999999933e-01
-3.325189499370770818e+02 8.210586106077903956e-01 -1.021936007793163625e+01 4.000000000000000000e+02 -3.172082992861671755e+02 -3.334203736507901112e+02 9.499999999999999556e-01
-3.321782073792730330e+02 9.159880105323747745e-01 -1.022186007793163576e+01 4.000000000000000000e+02 -3.171963254019717624e+02 -3.334108997665946958e+02 1.129999999999999893e+00
-3.319223978801829276e+02 8.696374887531455045e-01 -1.022436007793163526e+01 4.000000000000000000e+02 -3.171096542004106595e+02 -3.333267285650335907e+02 7.700000000000000178e-01
-3.317028356627454286e+02 7.852942178082233937e-01 -1.022686007793163476e+01 4.000000000000000000e+02 -3.170722466052584423e+02 -3.332918209698813712e+02 1.735000000000000098e+00
-3.315170761569648903e+02 5.335095389853387049e-01 -1.022936007793163427e+01 4.000000000000000000e+02 -3.169506100731435367e+02 -3.331726844377664634e+02 1.899999999999999911e+00
-3.313423031410021053e+02 4.632152376191741583e-01 -1.023186007793163377e+01 4.000000000000000000e+02 -3.166642685856145931e+02 -3.328888429502375175e+02 1.950000000000000067e-01
-3.311492199782484249e+02 5.334732063735646568e-01 -1.023436007793163327e+01 4.000000000000000000e+02 -3.165358273599011341e+02 -3.327629017245240561e+02 1.584999999999999964e+00
-3.309676044775707737e+02 5.809155325364323552e-01 -1.023686007793163277e+01 4.000000000000000000e+02 -3.160936781083225355e+02 -3.323232524729454553e+02 8.100000000000000533e-01
-3.307382560563847278e+02 6.878792513971178080e-01 -1.023936007793163228e+01 4.000000000000000000e+02 -3.159131923505665327e+02 -3.321452667151894502e+02 5.500000000000000028e-02
-3.305192215736077515e+02 7.142995164375119943e-01 -1.024186007793163178e+01 4.000000000000000000e+02 -3.158313840765611644e+02 -3.320659584411840797e+02 1.219999999999999973e+00
-3.303261730088455579e+02 6.998895850709258015e-01 -1.024436007793163128e+01 4.000000000000000000e+02 -3.154794171474563882e+02 -3.317164915120793580e+02 1.175000000000000044e+00
-3.301038329914991323e+02 5.096425051200361711e-01 -1.024686007793163078e+01 4.000000000000000000e+02 -3.153276219180025919e+02 -3.315671962826255594e+02 4.550000000000000155e-01
-3.298956353693761230e+02 4.169101002437681225e-01 -1.024936007793163029e+01 4.000000000000000000e+02 -3.148374250172973916e+02 -3.310794993819203569e+02 4.899999999999999911e-01
-3.296285945947894334e+02 7.217475591862665407e-01 -1.025186007793162979e+01 4.000000000000000000e+02 -3.148033709492797243e+02 -3.310479453139026873e+02 1.780000000000000027e+00
-3.294119754748453488e+02 6.340168817650421174e-01 -1.025436007793162929e+01 4.000000000000000000e+02 -3.139949837393922394e+02 -3.302420581040152001e+02 7.399999999999999911e-01
-3.290501047720756560e+02 5.971994282541188692e-01 -1.025686007793162879e+01 4.000000000000000000e+02 -3.130484046003853678e+02 -3.292979789650083262e+02 5.250000000000000222e-01
-3.284732340677124398e+02 6.565677934951460459e-01 -1.025936007793162830e+01 4.000000000000000000e+02 -3.129821611220842783e+02 -3.292342354867072345e+02 2.899999999999999800e-01
-3.280898793824709969e+02 7.209356908788471241e-01 -1.026186007793162780e+01 4.000000000000000000e+02 -3.129777587233051008e+02 -3.292323330879280547e+02 1.899999999999999911e+00
-3.278129787902810222e+02 6.343043266600075780e-01 -1.026436007793162730e+01 4.000000000000000000e+02 -3.124011627129158910e+02 -3.286582370775388426e+02 5.450000000000000400e-01
-3.274556915374996038e+02 5.014885660160914860e-01 -1.026686007793162680e+01 4.000000000000000000e+02 -3.122691480184997204e+02 -3.285287223831226697e+02 4.299999999999999933e-01
-3.271615524921822384e+02 4.584689209230070062e-01 -1.026936007793162631e+01 4.000000000000000000e+02 -3.122039348174940869e+02 -3.284660091821170340e+02 6.999999999999999556e-01
-3.269214968354659732e+02 4.282961048828503037e-01 -1.027186007793162581e+01 4.000000000000000000e+02 -3.121495082004715300e+02 -3.284140825650944748e+02 1.524999999999999911e+00
-3.267187268994951523e+02 3.981103949730903091e-01 -1.027436007793162531e+01 4.000000000000000000e+02 -3.120699400612664363e+02 -3.283370144258893788e+02 8.800000000000000044e-01
-3.265378748504626856e+02 4.289173107765700266e-01 -1.027686007793162482e+01 4.000000000000000000e+02 -3.118806651369873180e+02 -3.281502395016102582e+02 1.824999999999999956e+00
-3.263560404889939264e+02 4.967521637157350511e-01 -1.027936007793162432e+01 4.000000000000000000e+02 -3.117611529976264251e+02 -3.280332273622493631e+02 8.149999999999999467e-01
-3.261846964588730771e+02 4.340021395995282139e-01 -1.028186007793162382e+01 4.000000000000000000e+02 -3.115679590967934587e+02 -3.278425334614163944e+02 1.320000000000000062e+00
-3.260102804896002340e+02 4.127626982299315572e-01 -1.028436007793162332e+01 4.000000000000000000e+02 -3.114601046111210394e+02 -3.277371789757439728e+02 1.330000000000000071e+00
-3.258466023856533980e+02 4.045797752963519733e-01 -1.028686007793162283e+01 4.000000000000000000e+02 -3.110907653732416520e+02 -3.273703397378645832e+02 1.445000000000000062e+00
-3.256494775983695149e+02 3.983324219499539409e-01 -1.028936007793162233e+01 4.000000000000000000e+02 -3.107471998462402212e+02 -3.270292742108631501e+02 1.145000000000000018e+00
