weight logl star1_rad star2_rad bin_period bin_inc bin_t0 bin_rv_com ext_f153m ext_alpha
0.000000000000000000e+00 -8.924794553450878084e+03 1.076115325188781724e-01 6.372231168119324440e-01 9.128006856390807888e-01 7.440773069594477374e-01 9.024477855842062413e-01 2.546045382717678773e-01 3.150762006433515672e-01 7.287336731837523729e-02
0.000000000000000000e+00 -8.886417804804663319e+03 4.898006776890450609e-01 7.369983297523660104e-01 5.988016447129687059e-01 7.172272743095408076e-01 9.640684628773145415e-02 8.236223444004804606e-02 4.705176799782486152e-01 8.099635320799137839e-01
0.000000000000000000e+00 -8.872801290083876665e+03 4.224873089986203034e-01 5.465718628816146341e-01 6.624794195375732775e-01 1.849352274754831882e-01 2.314749022723380234e-01 6.151174107044821149e-02 2.358578678696148234e-01 2.435226376116048919e-01
0.000000000000000000e+00 -8.820950573080286631e+03 1.553602807575265275e-02 4.131915600629875729e-01 9.455420221185742990e-01 3.476530604689068160e-01 7.843569210761254240e-01 3.720428594240428599e-01 2.064628167500104639e-01 7.501471515098312448e-02
0.000000000000000000e+00 -8.800773889692351077e+03 1.000648461899481534e-01 9.184681443371592868e-01 7.455291237082336542e-01 9.686771674373451102e-01 1.883416292625800237e-02 9.957061509271698529e-01 3.840272449845809621e-01 1.140740928758884470e-01
0.000000000000000000e+00 -8.774605519995966461e+03 9.344458631826048356e-02 3.784203054600501215e-01 2.410081609113452483e-01 5.316055882884285211e-02 4.290277400392645268e-01 5.274213261192349789e-01 2.440818386079471880e-01 4.226023688092525599e-01
0.000000000000000000e+00 -8.742193351253486981e+03 4.700279955709169566e-01 5.383905113416693755e-01 6.528382177259164365e-01 3.908780355933366146e-01 2.542937925294214141e-01 8.612073347437524395e-01 2.231115189237782848e-01 4.288376593194247466e-01
0.000000000000000000e+00 -8.706468307949086011e+03 8.306122608362727089e-01 9.163186912044989363e-01 3.474410391615223026e-01 2.038914309836510064e-01 8.364216521608083266e-01 7.076701227964360408e-01 6.981187214320851986e-01 9.733249551590305026e-01
0.000000000000000000e+00 -8.690229381791225023e+03 4.439161282540057263e-01 6.735984674217523338e-01 7.698105701939564893e-01 1.792809125049678043e-01 5.083237768302352189e-01 7.725177361031658752e-01 2.567259691337542282e-01 6.220908066973935835e-01
0.000000000000000000e+00 -8.633889897210539857e+03 1.839576442766783226e-01 7.796266274694789722e-01 5.067483318409479187e-01 2.368005194669878244e-01 9.028283604296098996e-01 5.926790747692298744e-01 1.650783884870426488e-01 5.965023320690417963e-01
0.000000000000000000e+00 -8.631527805060559331e+03 2.713651347831221861e-01 1.567375759980585981e-01 2.248388847608188967e-01 5.775886745432317060e-01 3.454247297969931241e-01 9.686073831559091074e-01 7.571804431037629235e-02 4.983401312086100376e-01
0.000000000000000000e+00 -8.615062201869863202e+03 7.542013615262570525e-01 8.369944673125356838e-01 3.321308104133226524e-01 3.964602228479323365e-02 9.605891340636660836e-01 2.987343176145426660e-01 7.988251721087671342e-01 7.271353671143873654e-02
0.000000000000000000e+00 -8.575313053708156076e+03 8.054024074745793627e-01 3.354627616275165924e-01 6.115419258381563639e-01 3.675729659144670869e-01 8.628866961553978143e-01 6.989109707467463517e-01 6.347980993335773370e-01 5.616228256741788716e-01
0.000000000000000000e+00 -8.558427462545845628e+03 3.913612117835234550e-01 3.352303294537181122e-01 5.834588642811839865e-01 2.688971979560065284e-01 9.931957831630862099e-01 8.609489420932628923e-01 1.741851129027457978e-01 6.597487194020187351e-01
0.000000000000000000e+00 -8.511890928994804199e+03 1.041953333485505853e-02 4.193441179682799724e-01 1.614568844165421291e-01 3.315770262249775335e-01 1.322456340380501194e-01 5.521166881714590913e-01 4.188956513920796820e-02 1.216054927282425591e-02
0.000000000000000000e+00 -8.505549424463522882e+03 7.630519705652105689e-01 4.434006019876230997e-01 1.955148216578178610e-01 3.874412196339441783e-01 7.493401955919678503e-01 8.136728327789328752e-01 6.346245886591185270e-01 2.732183318044865139e-01
0.000000000000000000e+00 -8.496722933970462691e+03 2.875302675011663367e-01 8.835459429909486850e-02 9.252257276868767200e-01 9.111213268603350901e-01 4.583505696137149532e-02 1.278732115490970878e-01 9.588175194151565828e-02 4.603470623593352018e-01
0.000000000000000000e+00 -8.482184206921701843e+03 4.361156963179659840e-01 3.166499265256851325e-01 1.403433008276825655e-01 4.203408471188965212e-01 7.106896897546410852e-01 1.050727332603770825e-02 1.443543365810439627e-01 7.457665705430822634e-01
0.000000000000000000e+00 -8.465450494368480577e+03 7.511151515870293505e-01 4.321090063541241366e-02 3.744886558738897420e-01 7.265984484820198208e-02 8.300882520132881748e-01 4.531727289266992420e-01 6.807661604015750045e-01 9.220437281978189903e-01
0.000000000000000000e+00 -8.422143716602387940e+03 3.520111605106715502e-02 8.443800909685305056e-01 8.498854024784396888e-01 1.799679630771389149e-02 1.234524894098278924e-01 6.769744544460830626e-01 3.368796944409650496e-01 1.158650478443710996e-01
0.000000000000000000e+00 -8.388894129828704536e+03 1.516629145945600499e-01 2.494880020167969392e-01 8.235068603228323791e-01 2.635190703739177520e-01 1.724399675362316975e-01 4.615343250417662524e-02 6.611548339791670226e-02 6.210739830422486174e-02
0.000000000000000000e+00 -8.387325363491485405e+03 8.126293380572666702e-01 2.486652775866421139e-01 1.127600301313673725e-01 7.046225582009428834e-01 8.568844517055396182e-02 2.226545458960174362e-01 7.310779315442650361e-01 7.669963574328346745e-01
0.000000000000000000e+00 -8.377589821959620167e+03 2.751426150154419048e-01 4.781401012261302097e-01 2.112026294864365605e-01 8.956748639219750396e-01 2.373553213185576327e-01 5.932268880564646185e-01 3.606025450443846037e-01 3.355259813223638310e-01
0.000000000000000000e+00 -8.359958090002499375e+03 6.473532372211190378e-01 6.505349801854324321e-01 6.940645276302220834e-01 2.310338997581119491e-01 5.248370655635091753e-01 3.433380237695801140e-01 6.502514231010473322e-01 9.280506615164846318e-01
0.000000000000000000e+00 -8.333666155609005727e+03 4.905835436618968814e-01 4.059173668652479305e-01 5.517658578380235657e-01 4.742841635570383407e-01 1.446197772907630713e-02 5.804511354842785131e-01 3.786899970637218615e-01 3.425726097959804206e-01
0.000000000000000000e+00 -8.330676165920840504e+03 8.750204425423147025e-01 9.182176401728252557e-01 5.305821095999658787e-01 3.247681991698367909e-01 7.033556347449057000e-01 4.991100066592178974e-01 7.015155853618817439e-01 4.430728332514121681e-01
0.000000000000000000e+00 -8.314582847496585600e+03 7.741165386023807216e-01 6.964141664136845877e-01 8.447863920674518745e-01 8.055712391557098284e-01 6.304043672369532558e-01 6.626883416204399913e-01 7.332413133469997124e-01 7.070687964024867656e-01
0.000000000000000000e+00 -8.266552382759542525e+03 1.957126521815783643e-02 4.431999022766022200e-01 6.377721287542603701e-01 1.957046469600899063e-01 3.588229657095095559e-01 7.370846864106009866e-01 2.133016057921023334e-01 2.751117725846605744e-01
0.000000000000000000e+00 -8.258241261022694744e+03 3.146673377926654802e-01 2.713467206611782645e-01 7.490907729601871123e-01 8.736117256277990961e-01 3.261059209955165933e-02 8.086725818471127702e-01 1.478974236393028052e-01 2.191400037995370753e-01
0.000000000000000000e+00 -8.250772143953234263e+03 2.297581436181495296e-01 3.894367884226668242e-01 8.458899832438766531e-01 6.325012702018488753e-01 9.450716821194909967e-01 1.821630365025713461e-01 2.892512701642367956e-01 8.599355311435616933e-01
0.000000000000000000e+00 -8.226109652953909972e+03 1.445186963134129782e-02 1.078243697972396525e-01 4.138160936325390171e-01 5.727722294701685923e-01 6.232167934702024237e-01 9.844224521234061775e-01 9.366152924295947924e-02 7.612066324964094077e-01
0.000000000000000000e+00 -8.221187010379979256e+03 4.931659248173182464e-01 8.677191169247748803e-01 5.841674498307690699e-01 4.587032902503605514e-01 3.624637451107088904e-01 7.770628077187984317e-01 3.217922270972221055e-01 4.435099089632825176e-01
0.000000000000000000e+00 -8.213304011024843930e+03 3.146727443886066650e-02 7.844263781529908774e-01 8.018256752464171244e-01 6.783325266207598236e-01 9.978595328087297434e-01 8.617503497752178054e-01 1.097558963652655317e-01 4.126401043902143129e-01
0.000000000000000000e+00 -8.191486931567928877e+03 6.223040806636430666e-01 4.524295076054114517e-01 9.181639319768146734e-01 7.688884144480557792e-01 2.079941971518494137e-01 8.968408280531928733e-01 5.166101568281195044e-01 2.195352182571510546e-01
0.000000000000000000e+00 -8.189661715039948831e+03 2.866631290670781373e-01 7.386825148612603531e-01 9.457024439114022352e-01 3.814462576863555388e-01 2.471494692340201471e-01 4.754625389675947167e-01 1.841683831842032548e-01 5.476626212500481650e-01
0.000000000000000000e+00 -8.189593721885571540e+03 8.409677718645071076e-01 5.776027104971634962e-01 7.809299138189685907e-01 1.843032587379333231e-01 5.303960657690565128e-01 7.743453890573677167e-01 7.325489958093593934e-01 8.911293605168698617e-01
0.000000000000000000e+00 -8.095406441352919501e+03 2.160139346579887931e-01 6.164917207136324517e-01 5.485867831036352893e-01 3.194513092084714789e-01 5.934791064702232832e-01 9.669065860816582203e-03 3.410532235398350820e-01 4.601277038443338796e-01
0.000000000000000000e+00 -8.090914611149371012e+03 7.647814979898587273e-01 5.021728644708670641e-01 2.625895589188648738e-01 2.301147701542642365e-01 5.602551098726448187e-01 4.396968987320844929e-02 6.079787697274908753e-01 7.215907730930763986e-01
0.000000000000000000e+00 -8.061236344949861632e+03 6.236586285309232425e-01 6.916434933976643995e-01 2.451778360593820094e-01 9.962434858354562994e-01 9.392401517989359405e-01 8.285959597835156343e-01 5.716699869255543742e-01 6.156671633576962441e-03
0.000000000000000000e+00 -8.048604379628361130e+03 7.551278318935440437e-01 4.229370206257202502e-01 7.831300256578487273e-01 2.622692696235294219e-01 6.635546476400934479e-02 6.406543023384783098e-01 7.126868169909208461e-01 6.537970913755906111e-01
0.000000000000000000e+00 -8.047647529557386406e+03 1.649276897668841002e-01 8.476165493631317993e-01 2.660222087888309828e-01 4.764784410758087230e-01 4.934768306868005938e-01 7.021146309529909812e-01 2.633358838199507668e-01 3.524099150644047773e-01
0.000000000000000000e+00 -8.033049412890499298e+03 3.246728304931322251e-01 5.989476533754176657e-01 2.672199032017158471e-01 1.453912830114095778e-01 6.451257832215734345e-01 5.410841850390109009e-01 2.010241746206972158e-01 5.802953085957233137e-01
0.000000000000000000e+00 -7.956490130167779171e+03 4.555972793119016373e-01 7.470936317718043229e-01 5.272625785321761738e-01 7.599454420990925385e-02 9.722347869416850807e-01 8.114564745725700856e-01 3.124484926305689525e-01 1.095772884437984374e-02
0.000000000000000000e+00 -7.939943001818091943e+03 1.906138464539404720e-01 3.206547522014313589e-01 7.762628718415006679e-01 3.488323375339020260e-01 2.828516221869898928e-01 7.652297292313550159e-01 2.702076684269146822e-01 1.690493594708048497e-01
0.000000000000000000e+00 -7.923888074220022645e+03 3.036309797276187661e-01 2.846717257936624002e-01 9.482850201947264912e-01 6.389859406183420187e-01 3.606908121188554528e-01 5.101068892380461461e-02 3.158179583306345295e-01 2.152079194779777660e-01
0.000000000000000000e+00 -7.875952671854020082e+03 6.554628945577092303e-01 2.514381321778093314e-02 4.892575740042311994e-01 7.769761365036131906e-01 8.359697480774637146e-01 9.286253719269289553e-01 6.731953653374003199e-01 9.198615200504741685e-01
0.000000000000000000e+00 -7.841180036806886164e+03 3.000317983272172695e-01 6.619272782425748014e-01 4.315109379472568119e-01 6.550087470118653998e-01 2.130545086652822773e-01 9.423406699248160212e-01 1.946063140821590043e-01 3.369506488841714220e-01
0.000000000000000000e+00 -7.828696101900266513e+03 5.428090265080567356e-01 4.098051315284478857e-01 9.866916292035678993e-01 7.175090151341022571e-01 1.984239686127757252e-01 7.863782661166420773e-01 2.555187719785766420e-01 6.051519913950728080e-01
0.000000000000000000e+00 -7.814481194519154997e+03 3.110616284049690927e-01 9.757207632190655344e-01 8.822497547393355344e-01 8.426932580246395688e-01 9.866751442954149187e-01 5.008244781460624573e-01 2.592194603660308294e-01 7.972075638505222717e-01
0.000000000000000000e+00 -7.806930413610785763e+03 3.794248900194143737e-01 5.949945847498601115e-01 6.022288106546893616e-01 2.657659326558421409e-01 4.196181080764598836e-01 8.991751818828437604e-02 2.191607588275786278e-01 4.049532824795157859e-01
0.000000000000000000e+00 -7.785999100807956893e+03 6.247970798174375950e-01 3.074622567086848224e-01 2.114965797534885950e-01 5.625730939307651557e-01 7.369456405641612307e-01 9.814524369974626516e-01 4.674548057412199475e-01 7.481372833369673847e-01
0.000000000000000000e+00 -7.759098806172808509e+03 7.395249177231686399e-01 9.279439282059577521e-02 3.999808721240717402e-01 7.861167977384913019e-01 8.436698190113911533e-01 2.239640741729547468e-01 6.253895577252611693e-01 9.168491779005850661e-01
0.000000000000000000e+00 -7.747478687009049281e+03 5.827953669244753110e-01 5.795365177469541385e-01 6.041422198487135242e-01 4.659543638126783516e-01 9.555482611808657767e-02 3.229777807079705632e-01 5.160720238069553822e-01 5.432166157762177150e-01
0.000000000000000000e+00 -7.726406488686408011e+03 2.805655481516813321e-01 2.602086399636168723e-01 2.665163932071813735e-03 5.539855799936459491e-01 2.828734114097913865e-01 2.346348931456929965e-01 1.229738852970215512e-01 1.011497375175605534e-01
0.000000000000000000e+00 -7.708694241445113221e+03 2.362230973943291179e-01 4.786363495552034553e-01 1.714095558380122342e-01 2.378505336336601272e-01 1.754632366536420796e-01 7.158000041150542891e-01 1.352459676781105902e-01 6.738355616815415727e-01
0.000000000000000000e+00 -7.672367267994918620e+03 5.494694517069829143e-01 2.676735375471458456e-01 9.638746930704532589e-01 3.253980956244439948e-02 7.914540469783505339e-01 6.004925660029990508e-01 2.767313358960189484e-01 2.423273717821767259e-01
0.000000000000000000e+00 -7.621474021630910102e+03 5.691634002912016044e-01 5.266875571802361877e-01 1.027457892727220296e-01 9.626873610850218421e-01 2.681091571474794044e-01 6.194142088215308650e-01 5.144769474801323961e-01 7.807435014347834379e-01
0.000000000000000000e+00 -7.558978986809650451e+03 4.318241123692220795e-01 8.340261072896171246e-01 6.479726863069231735e-01 8.932901675550923848e-01 4.157560345506356447e-01 6.755136707715320155e-02 2.928172301225526186e-01 7.043198298085675546e-01
0.000000000000000000e+00 -7.551563464167896200e+03 6.930915125760626072e-01 1.894438339872312471e-01 9.316919914519832258e-01 7.182839004978499586e-01 8.730415715625584605e-01 7.348241086224059915e-01 6.816239027729106281e-01 5.342436127311372962e-01
0.000000000000000000e+00 -7.533712360926992005e+03 4.811235879253540904e-01 9.688300150637705332e-01 6.457313501126604738e-01 8.782029292538813259e-01 4.948601324660329981e-01 5.934311042654553114e-01 3.408783045767299624e-01 3.899713792171893845e-01
0.000000000000000000e+00 -7.516908386962049917e+03 7.385670159961290615e-01 9.219874060722192954e-01 2.732109806959609130e-02 7.260534270463795403e-01 4.246858549728152465e-01 9.842801116858342914e-01 6.063724355746522576e-01 4.429080656279247297e-01
0.000000000000000000e+00 -7.513166034400927856e+03 4.250419063519610408e-01 2.668545582176299336e-01 9.574983574278143061e-01 5.883229051243100693e-01 2.794011509960874218e-01 8.921269165559141401e-01 3.225254893101778819e-01 6.330077448557249742e-01
0.000000000000000000e+00 -7.501451558167078474e+03 1.421959205171059726e-01 3.145873501751557666e-01 8.965475351309122320e-01 3.349674182375244613e-01 2.188898839111018679e-01 9.693276775420408553e-01 2.432318541722850724e-01 3.793452969846533573e-02
0.000000000000000000e+00 -7.475925406144228873e+03 6.744767798912003620e-01 3.822236883985530298e-01 4.784593214105006820e-01 4.096118849075714996e-01 9.960870620226133232e-01 9.416525972209036643e-01 5.429893343979432796e-01 2.614314987059860318e-01
0.000000000000000000e+00 -7.454834502059404258e+03 5.073840232980908471e-03 4.062680890967885761e-01 7.563566879002341370e-01 8.256078127913590858e-01 3.829034374610745806e-01 4.325656535067271546e-01 1.951883933682191374e-02 6.361579881814733994e-01
0.000000000000000000e+00 -7.445226530957617797e+03 7.431454563289161541e-01 3.766731817008395766e-01 1.938651973940603290e-01 2.082304827766883193e-01 2.591001175691474145e-01 8.089252988090125385e-01 6.343528950042564007e-01 5.504060606541376632e-01
0.000000000000000000e+00 -7.440380847529972925e+03 5.071441623430394952e-01 4.123597879539022126e-01 7.750609427512903382e-01 4.964519226049975420e-01 2.746848170183652793e-01 1.236088486232642808e-01 2.843153826608220136e-01 1.144655784639647955e-01
0.000000000000000000e+00 -7.388348927854171052e+03 6.572034624013012305e-01 7.177789074899180166e-01 7.305971988649530013e-01 6.007695425074401907e-01 1.468001324327988799e-01 8.984918890265284341e-01 5.409677465015043651e-01 3.392104526967391065e-01
0.000000000000000000e+00 -7.361664791805668756e+03 4.156470971253121149e-01 6.063337480011999903e-01 4.042648990032141065e-01 6.995786865134079324e-01 5.353090454605979875e-01 9.688953526985492060e-01 4.179178673633520691e-01 5.008270329305746227e-01
0.000000000000000000e+00 -7.332448609469101029e+03 7.224871095666537402e-01 7.238174144089274398e-01 6.286869143442580521e-02 3.389913637199277324e-03 4.326777415117725734e-01 9.922941022704634406e-01 7.369917435141962736e-01 6.135765419634001683e-01
0.000000000000000000e+00 -7.290158396387129869e+03 1.938800168903066501e-01 7.900800691348280891e-02 8.159068303921468424e-01 8.572636347418504110e-01 9.751368510366458242e-01 9.834719927302684739e-02 5.095427377326813834e-02 5.442196890008852428e-01
0.000000000000000000e+00 -7.259624009896085227e+03 6.635396684829324432e-01 6.450780948911275514e-01 7.752274554206196600e-01 3.883522123270538584e-01 9.986120997207525996e-01 4.052156729876039698e-01 6.093672131693385063e-01 1.127112224165127269e-01
0.000000000000000000e+00 -7.250375070850678640e+03 3.661064565979358365e-01 9.873568506439731052e-02 7.419409746549896489e-01 7.696008959247376824e-01 2.722894482821222595e-01 1.178697535154494408e-01 1.460751391753240813e-01 1.996349417981088947e-01
0.000000000000000000e+00 -7.245285974711536255e+03 2.269549127121945897e-01 1.513042213665356517e-01 6.820299197330492724e-01 5.137124459477927507e-01 8.875018940595152950e-01 9.765584007752261542e-01 5.026842695395616900e-02 9.688746188257946201e-01
0.000000000000000000e+00 -7.234676562583073974e+03 3.088964174996292611e-01 8.698097638068953419e-01 3.240557670170488014e-01 1.675196241857973278e-01 2.590619063342304296e-01 8.461156285828902446e-01 4.265547315537064343e-01 6.994584003223713875e-01
0.000000000000000000e+00 -7.176909336262607212e+03 2.015274789373797115e-02 9.621213489065517932e-02 3.999405426905448535e-01 9.977566197257137226e-01 9.949866657089345701e-01 8.796158896439308927e-01 1.059576909765480024e-01 8.539543418561208743e-02
0.000000000000000000e+00 -7.162271752346929134e+03 5.237331003109909622e-01 5.433527443553469727e-01 1.586549628944737833e-01 9.795849627061565812e-01 5.393376108848373096e-02 3.770658174669516138e-01 5.719710036821732402e-01 9.999470347076376830e-01
0.000000000000000000e+00 -7.159304485022402332e+03 6.274241496486898662e-02 4.071708568521267280e-01 6.798498463826034843e-01 4.921717064752100801e-01 1.626218925659090320e-01 6.142272675595896736e-01 1.251149431639087262e-01 9.142086325830306448e-01
0.000000000000000000e+00 -7.148914505082303549e+03 4.731404591829374562e-01 4.556319468223335445e-01 1.342408430223954174e-01 4.961495559623771423e-01 8.285891056489886886e-01 4.266383819659291810e-01 2.262013148186240719e-01 1.919601964818038464e-01
0.000000000000000000e+00 -7.141718209555669091e+03 5.235896162165969425e-01 5.531689715358765191e-01 8.640958492623647125e-01 3.428429446800849156e-01 3.347277086395642476e-01 4.815502824760776179e-01 4.413256927217570347e-01 2.108313272414611139e-01
0.000000000000000000e+00 -7.106996964844598551e+03 7.428059426227463513e-01 5.784273063813006877e-01 2.843582578710564523e-01 9.686768499917102204e-01 5.290371841300833822e-02 3.438784074239985555e-01 6.756859662425992452e-01 1.289056640633037265e-01
0.000000000000000000e+00 -7.073301029983394073e+03 6.296203670318462065e-01 7.935591390399857614e-01 9.630585085323991601e-01 6.493263610238091399e-01 3.058232872877002517e-01 1.434330406591343143e-01 5.720399059052944102e-01 6.104200887194553005e-01
0.000000000000000000e+00 -7.063918418618656688e+03 5.066695476412036436e-02 9.477057166939981681e-01 8.118609673938537163e-01 2.969323488099411268e-01 6.363099862403295282e-01 6.566750087098923716e-01 1.629520746416837362e-01 1.726291163119715311e-01
0.000000000000000000e+00 -7.041846609991379410e+03 1.617206956018622521e-01 5.106062592806388523e-01 3.025934520030792996e-01 3.517406998620469238e-01 1.400682025040915490e-01 2.296996473328597466e-01 1.074866668776735257e-01 6.959046988033524839e-01
0.000000000000000000e+00 -7.025384163357226498e+03 6.682118007600401643e-02 8.206419838973737502e-01 8.092488139940897662e-01 4.328652146194890138e-01 6.312654960393044856e-01 9.003250652765452111e-01 2.932435283547042970e-01 2.375557090419741502e-01
0.000000000000000000e+00 -7.009263530130036088e+03 4.919650612239784282e-01 1.657219232381417773e-01 4.664029398709528818e-01 5.861900595867494124e-01 1.607707907742600972e-01 8.967393094403970366e-01 1.898320159498363691e-01 7.010537332456333592e-01
0.000000000000000000e+00 -7.001632725932487119e+03 5.694998699180565671e-01 4.706799738676438749e-01 7.645112307631189985e-01 4.412859382151486098e-01 9.820854815791916215e-01 2.935450848203505769e-01 4.800221326420518464e-01 5.248712837424206468e-01
0.000000000000000000e+00 -6.998031169441675047e+03 1.562269004761848989e-01 3.712577517377576020e-01 1.885073181108551099e-01 4.745080490418504549e-01 4.483029204877140850e-01 9.731472278992827629e-01 1.490162665571136968e-01 3.245322023382311571e-01
0.000000000000000000e+00 -6.974136931574051232e+03 7.908099551380833869e-01 6.904326283726410773e-01 2.305467839015497011e-01 1.167273990028122599e-01 9.431175843683965443e-01 2.455558515074174331e-03 7.639826665336805211e-01 3.256211472721227684e-01
0.000000000000000000e+00 -6.898221470988291912e+03 2.608211360917938038e-01 3.079618279408971038e-01 9.193153764502811631e-01 5.054777060182936710e-01 1.273993104819505784e-01 6.079678898674849563e-01 1.110179049688083397e-01 9.357008048952079049e-01
0.000000000000000000e+00 -6.879137181658836198e+03 8.296117336583491708e-01 4.679863874995606743e-01 6.838517505510635086e-01 7.823801194399533365e-01 5.762769849209165018e-01 3.290041572886418519e-01 6.923728958896494534e-01 5.874097795007124923e-01
0.000000000000000000e+00 -6.858791099310464233e+03 6.460777826074619590e-01 4.252864781132588146e-01 9.632919752037469863e-01 1.621465111988801278e-01 5.034787747661029211e-01 5.476716631608469221e-02 5.575428499441921204e-01 7.109741223707568558e-01
0.000000000000000000e+00 -6.851408710971906658e+03 5.257632009042709775e-01 2.580070771278386577e-02 6.647497776207601516e-01 8.741480931491376616e-01 5.377382370486913921e-01 4.437766596517944695e-01 4.082367347380472244e-01 3.213832364981830114e-01
0.000000000000000000e+00 -6.847274212841676672e+03 4.612181292079362560e-01 7.791952061227683801e-01 9.429469512804912190e-01 1.796288725125051444e-01 9.000516816750024907e-01 3.797150788057928050e-01 2.911371025348561403e-01 8.511612569960201879e-01
0.000000000000000000e+00 -6.841854532186046526e+03 9.867115852464740378e-02 5.241755828892453728e-01 8.413522549142595786e-01 9.212678158918407023e-01 8.029202049986488010e-01 3.629489750779407164e-01 1.059188952106098064e-01 2.173694975787124617e-01
0.000000000000000000e+00 -6.788073884455109692e+03 7.127398802340657591e-01 5.044887301677312141e-01 8.490016573888417017e-01 2.199841873368194589e-01 4.816480106281642581e-01 3.758758692990273875e-01 5.880362709112656461e-01 8.519255477816358724e-01
0.000000000000000000e+00 -6.776045097823667675e+03 6.474711120008169729e-02 1.045729507752587439e-01 2.355673803875140138e-01 4.948992731163530667e-01 5.202553988767358861e-01 2.607910254579449694e-01 2.402307226691602349e-02 9.464544590442075522e-01
0.000000000000000000e+00 -6.770430986208218201e+03 6.349091523777171675e-01 3.136802800942724012e-01 7.564521606094422035e-01 4.160193945310277641e-01 7.031629225238612557e-01 7.656811023733605115e-01 5.527555670513994990e-01 7.040714340263117821e-01
0.000000000000000000e+00 -6.765315289778315673e+03 3.019054502873619317e-01 4.030202079325164721e-01 5.640172539365795323e-01 5.223962870188869623e-02 8.221569122674479146e-01 2.132364976811805812e-01 3.355519456262591182e-01 8.717245681640894972e-01
0.000000000000000000e+00 -6.756473065653138292e+03 7.586672697417340405e-01 8.389517381444988597e-01 2.597285955662456333e-02 7.883332538260812150e-01 6.085764170625420633e-01 8.573622538152526618e-01 6.592616111865786666e-01 8.926203212829527667e-01
0.000000000000000000e+00 -6.755749192223790487e+03 6.635317567059815236e-01 9.223100390063502241e-01 8.914254415972681089e-01 4.813070137933585235e-02 9.511696264829621050e-01 9.107998191015097555e-01 5.927246094233316054e-01 3.331045382020292323e-01
0.000000000000000000e+00 -6.736146407282283690e+03 6.337924944404597083e-01 1.970812613197635565e-01 3.392145776344592800e-01 6.308361357770073292e-03 9.646532848183873021e-01 6.994058475976239198e-01 5.943640875393630951e-01 9.007919714801967404e-01
0.000000000000000000e+00 -6.718308207599146044e+03 7.657013616966031888e-01 5.363785983595712459e-01 8.908353976417245912e-01 6.800324529756407443e-01 2.343280000088910631e-01 4.114638919432959951e-02 6.655150387840230719e-01 2.071063981711054533e-02
0.000000000000000000e+00 -6.713596744614773343e+03 7.659896945356865494e-01 6.140790668741920033e-01 6.047226062367222488e-01 4.318180878844068427e-01 5.880651213187395587e-01 1.123656655502053014e-01 5.696687122177788165e-01 7.628878126824577277e-02
0.000000000000000000e+00 -6.689070360301220717e+03 7.174622967624990633e-01 2.056801273548290732e-01 1.690073924068090927e-01 5.995429339212383635e-01 7.952740406486891178e-01 5.482521309471590776e-01 5.658858170756427830e-01 5.511791825396019640e-01
0.000000000000000000e+00 -6.639898484683251809e+03 9.065118279509959409e-02 4.842217380270239513e-01 3.065267800643116103e-01 4.386610927884935784e-01 2.168032361652844631e-01 5.592774784169836089e-01 2.012819333201675831e-01 8.358369774779070838e-01
0.000000000000000000e+00 -6.634173623166324433e+03 5.706930650793353710e-01 4.756999038927722245e-01 9.075798530257901398e-01 3.200459832277961492e-01 2.224718634695511676e-01 3.100511851143679665e-01 4.563517342626024487e-01 9.984298948590001332e-01
0.000000000000000000e+00 -6.615593311405290478e+03 4.926584930613692181e-01 1.246746502105221810e-01 8.476908452443983055e-01 7.115062417243078752e-01 8.031257019564005950e-02 5.662115052479199662e-01 1.887793279287403869e-01 9.656872930965767488e-01
0.000000000000000000e+00 -6.584748991138019846e+03 7.657217270973099010e-01 2.263508090256597383e-01 3.526329646498273518e-01 8.930711473906316478e-02 9.911567431784122917e-01 2.382785600597113751e-01 7.828757382919857566e-01 1.637501907746852503e-01
0.000000000000000000e+00 -6.574734678635118144e+03 1.832079820677748050e-01 5.938792126440139985e-01 9.623011158443001145e-01 5.090323062721879843e-02 4.141422734740539680e-01 4.561481250259444287e-01 1.504740791335402450e-01 5.685632624798888646e-01
0.000000000000000000e+00 -6.543861386242857407e+03 6.557482504947461655e-01 6.925741586674317718e-01 7.142779899641260588e-01 3.188657671438639984e-01 8.886124168205794538e-01 6.815129528742138731e-01 5.197675842465342422e-01 6.447901285495744039e-01
0.000000000000000000e+00 -6.541299501790227623e+03 7.662954936269276984e-02 7.036247928976823163e-01 5.402542363819056170e-01 5.341465739735640206e-01 9.684373470368028425e-01 8.547731759307446442e-01 1.487034439970234545e-01 4.926000719486794965e-01
0.000000000000000000e+00 -6.540356784094626164e+03 5.191607258915355017e-01 7.853733383248826527e-01 3.858981935134572216e-01 7.817412886805380490e-02 4.631505068676219916e-01 9.788837206041328676e-01 4.934499965969453839e-01 8.195524563655268713e-01
0.000000000000000000e+00 -6.524788293468937809e+03 2.566089128745487336e-01 2.021336470644102268e-01 5.488923373899960989e-01 4.640385023157970190e-01 2.743867872049015610e-01 3.669671157575025155e-01 1.272349980019191473e-01 3.362684814193112603e-01
0.000000000000000000e+00 -6.513026328577694585e+03 2.434706435166925365e-01 4.250554978079533197e-01 1.917944667953952187e-01 8.414927726205649883e-01 4.055932154141028700e-01 6.595696220885354233e-01 1.573443973999626155e-01 1.125233375788311646e-01
