star1_rad star2_rad bin_period bin_inc bin_t0 bin_rv_com ext_f153m ext_alpha
1.332286372948471964e+01 1.279971617610273782e+01 2.500925334303207492e+01 7.500175451668594917e+01 5.380000723139336333e+04 1.467000427144036223e+02 4.444664651361707186e+00 2.266939465224627082e+00
1.375408465930874513e+01 1.428319337276292700e+01 2.519365433095730111e+01 7.417557333363618000e+01 5.379993365201175766e+04 1.433091183400070463e+02 4.577137276879439831e+00 2.206591331854362181e+00
1.418176784150720593e+01 1.313303872931432181e+01 2.486929942598618126e+01 1.062610267900653866e+02 5.380008830388745264e+04 1.454232537150630264e+02 4.524892487702508070e+00 2.232847988962184616e+00
1.408357834863041269e+01 1.466707194682702919e+01 2.502267440536726895e+01 7.273128380045436359e+01 5.379996231201304909e+04 1.487437261265714028e+02 4.618298565977623227e+00 2.195183477877405309e+00
1.411080793934861077e+01 1.323555737111512975e+01 2.491986914040194989e+01 1.056104714077186628e+02 5.380005033122819441e+04 1.484382645859098204e+02 4.528047592671929245e+00 2.228302905200088890e+00
1.355439987435541127e+01 1.315003990152048274e+01 2.506880635728384732e+01 1.050801567576933309e+02 5.379997132042080193e+04 1.427567135437690808e+02 4.480790965400198722e+00 2.252731419479548247e+00
1.401380932575404259e+01 1.414313935292394575e+01 2.525712787691127303e+01 1.055700094308727728e+02 5.379990875143203448e+04 1.452869960034756787e+02 4.578476671934671671e+00 2.208001763349462632e+00
1.348608570667171236e+01 1.366486761852816301e+01 2.511818183842462915e+01 7.438026432016459921e+01 5.379992700083558884e+04 1.414174091587215969e+02 4.515527853855813234e+00 2.238708294181523062e+00
1.357240858926072669e+01 1.416440936093614056e+01 2.514747641686793855e+01 1.058358878325301191e+02 5.379994483997454518e+04 1.428244086747696429e+02 4.555908084284569171e+00 2.217148817464841049e+00
1.476915282460550927e+01 1.288973550738044693e+01 2.507349294121342709e+01 1.056941559933539452e+02 5.379999859311299224e+04 1.466197866300560406e+02 4.552133248729638204e+00 2.214893776199515329e+00
1.358162208990864350e+01 1.407898522233147887e+01 2.519154285836628659e+01 7.506649599778882020e+01 5.379998585420932795e+04 1.518155668334634356e+02 4.546024470831317110e+00 2.219970865399641724e+00
1.441997713643290702e+01 1.261493234461676849e+01 2.506266412617082651e+01 1.053523877776153768e+02 5.380003133852569590e+04 1.491684384121214180e+02 4.514890113695675389e+00 2.234092182578657049e+00
1.350996499530220341e+01 1.454548668698477698e+01 2.515955386636473889e+01 1.065562976620475979e+02 5.379992691066032421e+04 1.518583751937588318e+02 4.576123044383002103e+00 2.209853506739687390e+00
1.457843457684183264e+01 1.290567412891739352e+01 2.494625619945839645e+01 1.059683232094339758e+02 5.380000597688522248e+04 1.423682912509544849e+02 4.535029889668440006e+00 2.225674189059171582e+00
1.304582253609503617e+01 1.422022416093574293e+01 2.521152713267588652e+01 1.046123797623739478e+02 5.379995692551670800e+04 1.468856659765230575e+02 4.524342693518645930e+00 2.230600058355884041e+00
1.307100696011164942e+01 1.483515797185618723e+01 2.524024999319553331e+01 7.453282806264039095e+01 5.379988528150530328e+04 1.442182398465946562e+02 4.567312948116438953e+00 2.208729753082282699e+00
1.343786949256954344e+01 1.473103713978211182e+01 2.516248769192024071e+01 7.409125237985855961e+01 5.379991604499048844e+04 1.421371956048554352e+02 4.583897889425135652e+00 2.199248298174552474e+00
1.482479190408725600e+01 1.336366733192135747e+01 2.507033753921520969e+01 1.059809117318734906e+02 5.379994187047606829e+04 1.453667612758145538e+02 4.580305253443291313e+00 2.206472779058781697e+00
1.363772542637462948e+01 1.429718312968720539e+01 2.510147567661524448e+01 7.439803609479436375e+01 5.379996014289887535e+04 1.496869962198264830e+02 4.561488005517102096e+00 2.217925451243790036e+00
1.375313660793707982e+01 1.344749487659911935e+01 2.504174347135593237e+01 7.497970777127400765e+01 5.379998731100967416e+04 1.468604990697093911e+02 4.513906108982897791e+00 2.235256829197489470e+00
1.413176899564417965e+01 1.439449525017793263e+01 2.520872964534729022e+01 7.399866228650341782e+01 5.379993945392354362e+04 1.452288103490856770e+02 4.600518519881672042e+00 2.197715703949248756e+00
1.457768796375613185e+01 1.262518500632670104e+01 2.497606763622198756e+01 1.055547129741649854e+02 5.380001004985909094e+04 1.489864935655754152e+02 4.520369670464065237e+00 2.233035118655362083e+00
1.345324163880434298e+01 1.404635051110713917e+01 2.493847400460769137e+01 7.394788080570152999e+01 5.379996199711420195e+04 1.453944872310337928e+02 4.531866825556850387e+00 2.230838088738516856e+00
1.408782581006353141e+01 1.335954909679239577e+01 2.505398264535574526e+01 7.434414950860215754e+01 5.380000882164587529e+04 1.451966157449948014e+02 4.531629825319781979e+00 2.229074340066888649e+00
1.426000598132112529e+01 1.294014631362566092e+01 2.507472002881682371e+01 7.476342018103724740e+01 5.379995399156337226e+04 1.456547994016171401e+02 4.517867105930281291e+00 2.235012868603500902e+00
1.424324475236757159e+01 1.329888494439355640e+01 2.502996547313393805e+01 7.422162566407229178e+01 5.379999620600953494e+04 1.483710233852398801e+02 4.542456124603209133e+00 2.222889014465348811e+00
1.370770152929323515e+01 1.452736634931769721e+01 2.527959651574425592e+01 1.060883562248776002e+02 5.379984003253216360e+04 1.428062925311974709e+02 4.582425959241155589e+00 2.208448233683144135e+00
1.394858728652911672e+01 1.351487374391544272e+01 2.505692549168409400e+01 1.059810006990757927e+02 5.379994133127734676e+04 1.502764047250968815e+02 4.536090562326591247e+00 2.228828587980665965e+00
1.487926136276629308e+01 1.318682857764668270e+01 2.512073139482697570e+01 7.376827610634596510e+01 5.379990550415337930e+04 1.482641573779933708e+02 4.577885571967745371e+00 2.208209378119057487e+00
1.334961140674861291e+01 1.329058812646021437e+01 2.504883852950386469e+01 7.509682061858632096e+01 5.379999369704041601e+04 1.511898278251065051e+02 4.483923242019747235e+00 2.241468717866382576e+00
1.455684120501100054e+01 1.319070305145058697e+01 2.502584749235683148e+01 1.058291308633057497e+02 5.380003028233171062e+04 1.484500857476767237e+02 4.560043370393932705e+00 2.205831969070113807e+00
1.416397062816355756e+01 1.391506279261762202e+01 2.523554342705226006e+01 7.411569911709354130e+01 5.379993869434872613e+04 1.413507926219686794e+02 4.581340734746411236e+00 2.201334464879459496e+00
1.395613502210427548e+01 1.322846321739939768e+01 2.496916361849462618e+01 1.057457217585509426e+02 5.380002514475929638e+04 1.488537618256645203e+02 4.517081961100753773e+00 2.237097708848457156e+00
1.409883455131000929e+01 1.308955592184334904e+01 2.484558885563462027e+01 7.415858722672066961e+01 5.380007498468545236e+04 1.481247391056528215e+02 4.513832756269017032e+00 2.239598395264022379e+00
1.463516859049203589e+01 1.325609293511740994e+01 2.502227140887194778e+01 7.408575714738658746e+01 5.379996999662191229e+04 1.476478988955498153e+02 4.564981010320417809e+00 2.215227341517906900e+00
1.349439519917143393e+01 1.297524339508527902e+01 2.511898161727964407e+01 7.514005869344494215e+01 5.379995541879189841e+04 1.394722656296590344e+02 4.469879214925757793e+00 2.254601411693644142e+00
1.313289795154583040e+01 1.396280699833591221e+01 2.516450376546408663e+01 7.548745507931882059e+01 5.379993612611159188e+04 1.477482734063611076e+02 4.506751891799491538e+00 2.237106840234098115e+00
1.376375983662810043e+01 1.405651809566059995e+01 2.520394305460633433e+01 1.062503696809941829e+02 5.379991319793608272e+04 1.488219847202993265e+02 4.560655044405975467e+00 2.215776523173894841e+00
1.341829158622672225e+01 1.387272452149173674e+01 2.496607994297327338e+01 7.441706016814259783e+01 5.380000674777185486e+04 1.468450948833882705e+02 4.520644283428554289e+00 2.233474745989329602e+00
1.265583052823506094e+01 1.495227610870019319e+01 2.523333379412670041e+01 7.443474619595265551e+01 5.379990109246639622e+04 1.476301276185382960e+02 4.554978855611669708e+00 2.212354532101773241e+00
1.367645476561283147e+01 1.400455864818928120e+01 2.522003319306136859e+01 7.425650417309736895e+01 5.379990002840090165e+04 1.451534552326675396e+02 4.553087967771912048e+00 2.218293739992454938e+00
1.402458757687671032e+01 1.287007638185505165e+01 2.519431237797209633e+01 1.049421105587370704e+02 5.379992920414242690e+04 1.392748473086372769e+02 4.497884529977735468e+00 2.246456127338091413e+00
1.374554507059071895e+01 1.497566945894394763e+01 2.528934313584541016e+01 7.370121150539235089e+01 5.379986553455657850e+04 1.453263105136579725e+02 4.620429850538181782e+00 2.187426253022990874e+00
1.382334554966039875e+01 1.381908999945384231e+01 2.507127609367131527e+01 1.056614197559113251e+02 5.379996097407307388e+04 1.430949330918894020e+02 4.542405598997220295e+00 2.224893189753682332e+00
1.492348878002735013e+01 1.244906069310674823e+01 2.478597566422159204e+01 7.417427450433905278e+01 5.380011532153395819e+04 1.439222584144727364e+02 4.531904982812331006e+00 2.226738558725806172e+00
1.439606953507521503e+01 1.363773127947543529e+01 2.513690824003149871e+01 7.453141427983818801e+01 5.379997712668836903e+04 1.472917101469948307e+02 4.566890198487640440e+00 2.208175305369939778e+00
1.391725784696632040e+01 1.454424961053460308e+01 2.516596397341178104e+01 1.064205157979647396e+02 5.379993485623384913e+04 1.440426373823764834e+02 4.599096367483383574e+00 2.202193347070558804e+00
1.355026288104337695e+01 1.400791199787131802e+01 2.522176314563774113e+01 7.468638961110755758e+01 5.379988656607711164e+04 1.556319836432877253e+02 4.544937533730011303e+00 2.217090194434575778e+00
1.423207708304572350e+01 1.260951812697549457e+01 2.498965915490805756e+01 1.051399341345994287e+02 5.380001547888945788e+04 1.402153069011030198e+02 4.492278777932493306e+00 2.247417312168302317e+00
1.388725556296740216e+01 1.386111745662583061e+01 2.507782024301188528e+01 7.405300072970231895e+01 5.379996375034574157e+04 1.430309370966758138e+02 4.552957901115247452e+00 2.219287595310667882e+00
1.379312014251823371e+01 1.407237914613364893e+01 2.516170490785322755e+01 1.056838054918338230e+02 5.379994943700483418e+04 1.432975176587419526e+02 4.558763334371699116e+00 2.220367555503642620e+00
1.409132624526532496e+01 1.299789319231545193e+01 2.499398666286479198e+01 1.054685799457640201e+02 5.380000093848453980e+04 1.422716776887904757e+02 4.509681794453840098e+00 2.234504296335240614e+00
1.399503528305261923e+01 1.368542312983800713e+01 2.522257579883641654e+01 7.412288188032049163e+01 5.379984398735778814e+04 1.443135184779677047e+02 4.553236031113197413e+00 2.216919469790372688e+00
1.281008803075198088e+01 1.496164421756522955e+01 2.534734234034162270e+01 1.054829398187378047e+02 5.379985504860234505e+04 1.409557457586380451e+02 4.560962113616966462e+00 2.215391461624504288e+00
1.470968958947372940e+01 1.307394054935416783e+01 2.499736311104881636e+01 1.057529013114870367e+02 5.379999580970136594e+04 1.455035229058231891e+02 4.554780256653966575e+00 2.218530859295229973e+00
1.388716043064876082e+01 1.326608663978179692e+01 2.503041853791014049e+01 1.058921638285179938e+02 5.380001452435605461e+04 1.475758716516469917e+02 4.513560561423223483e+00 2.241458663709425814e+00
1.502437637644070634e+01 1.139823242422824023e+01 2.497534782210192716e+01 1.047379489841178497e+02 5.380005405877464364e+04 1.439048079392334500e+02 4.479458469208127624e+00 2.242896501287725108e+00
1.414047393607020631e+01 1.363493409596337536e+01 2.527070638956126558e+01 7.445034203966352493e+01 5.379984976479555189e+04 1.493517316590574637e+02 4.553765397747141286e+00 2.216806423332903453e+00
1.442870537891404048e+01 1.346697849681231318e+01 2.507965318588241743e+01 7.352488406827264100e+01 5.379996898022450478e+04 1.479106331599949158e+02 4.567423996143026521e+00 2.213911247190722520e+00
1.377376027888378474e+01 1.464665062917440075e+01 2.513576795765398231e+01 1.063537453366773349e+02 5.379990165578359301e+04 1.504899538897248021e+02 4.600395506867229756e+00 2.198436444877916340e+00
1.401217947015927123e+01 1.424552436559415192e+01 2.526233298882702272e+01 1.053625645713153745e+02 5.379991951511316438e+04 1.467611593003055077e+02 4.589306726923036983e+00 2.200815514001801088e+00
1.360640544149978304e+01 1.389586851975268900e+01 2.497401871272771601e+01 7.379296591650047787e+01 5.379992978921431495e+04 1.457706077037332193e+02 4.537251134412672471e+00 2.226427475649060739e+00
1.452594319832666692e+01 1.284153231987249377e+01 2.501281608147641933e+01 1.057049954909114291e+02 5.379999664188835595e+04 1.506625054270195392e+02 4.531726928080602512e+00 2.228008816353483024e+00
1.386500214103490158e+01 1.385992058824191631e+01 2.509458500838683648e+01 7.460197072371720139e+01 5.379997410080592817e+04 1.430565726881825981e+02 4.549149608745834072e+00 2.219102373804977102e+00
1.394858728652911672e+01 1.351487374391544272e+01 2.505692549168409400e+01 1.059810006990757927e+02 5.379994133127734676e+04 1.502764047250968815e+02 4.536090562326591247e+00 2.228828587980665965e+00
1.348539033754857641e+01 1.337221805135530062e+01 2.504086766028933653e+01 1.051598920247185589e+02 5.380001177419228770e+04 1.469353586634737212e+02 4.492428477203452175e+00 2.243195720729095122e+00
1.440595382785146583e+01 1.310962183867572151e+01 2.483405534416717586e+01 7.415935576993192058e+01 5.380008573053698638e+04 1.471710335757989014e+02 4.539881335820179942e+00 2.218218279630256085e+00
1.373774483408744018e+01 1.315867070396063454e+01 2.504759229152650590e+01 1.049099328650076473e+02 5.380003629810551502e+04 1.524385539958775553e+02 4.496116672168750661e+00 2.248138721211687674e+00
1.344608278170073490e+01 1.400970384023075255e+01 2.495047153892305758e+01 1.058711644289328717e+02 5.380000821483621257e+04 1.438780056285365845e+02 4.530409753156036778e+00 2.228311867564467530e+00
1.383890082994166804e+01 1.333236902768648058e+01 2.486620346112857050e+01 7.486559391167757838e+01 5.380010433362440381e+04 1.510996681103286789e+02 4.511681686113741208e+00 2.235293640516716973e+00
1.320789620484655558e+01 1.364386022045660773e+01 2.506388518001023868e+01 7.493882874141257844e+01 5.379999448879135161e+04 1.439258995323107513e+02 4.493453099431530262e+00 2.242062939847668801e+00
1.437835769699191246e+01 1.369665537972337788e+01 2.519345131430652884e+01 7.419259108113868706e+01 5.379988911245418421e+04 1.483802872202605840e+02 4.573686873049900292e+00 2.208229776562645519e+00
1.478569021320722499e+01 1.319153724851312859e+01 2.507546866868095492e+01 1.059325006057859753e+02 5.379993882590655994e+04 1.439216672012630909e+02 4.572684417317567807e+00 2.203409548297812215e+00
1.426000598132112529e+01 1.294014631362566092e+01 2.507472002881682371e+01 7.476342018103724740e+01 5.379995399156337226e+04 1.456547994016171401e+02 4.517867105930281291e+00 2.235012868603500902e+00
1.332750910965411251e+01 1.433478600148700721e+01 2.515657529950989257e+01 7.450976379390613147e+01 5.379994978117740538e+04 1.368631641280115616e+02 4.546876406300613738e+00 2.221908984765909700e+00
1.373538198946155120e+01 1.448797533926636305e+01 2.508733637550320239e+01 1.060487916395874777e+02 5.379999675664486131e+04 1.430276579639445913e+02 4.581561273293248249e+00 2.208783392121554279e+00
1.449411867376828411e+01 1.263625916492408408e+01 2.492127855593800234e+01 7.434365445082789847e+01 5.380004882903229736e+04 1.424835892446857883e+02 4.507657477488151265e+00 2.242268782681193784e+00
1.346075867712303520e+01 1.321633283192747221e+01 2.519075200140396831e+01 7.519474302443759939e+01 5.379992072508014098e+04 1.380152499962294428e+02 4.484902124115441424e+00 2.243989802715730342e+00
1.474421401024588008e+01 1.217685563998694676e+01 2.504361171491747839e+01 7.453285093905618908e+01 5.379994825181541819e+04 1.425150951349007187e+02 4.500277333456374151e+00 2.241673899033374884e+00
1.404973917849047638e+01 1.339582267350700562e+01 2.516563473908027859e+01 7.434215339588266147e+01 5.379988507072453649e+04 1.428206180092274451e+02 4.535341383890286515e+00 2.225327839862149659e+00
